Субсидии бюджетам бюджетной системы Российской Федерации  (межбюджетные субсидии),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Косино-Ухтомский
Субвенции бюджетам   бюджетной системы Российской Федерации,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Косино-Ухтомский
Иные  межбюджетные трансферты,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Косино-Ухтомский
Дотации от других бюджетов бюджетной системы Россйской Федерации,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Косино-Ухтомский
Субвенции от других бюджетов бюджетной системы Российской Федерации,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Косино-Ухтомский
Доходы от  приносящей доход деятельности,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Косино-Ухтомский
Из общей величины доходов - собственные доходы,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Косино-Ухтомский
"Расходы местного бюджета, фактически исполненные, тысяча рублей",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Косино-Ухтомский
Всего,8016,"20722,9",25367,38076,45151,55649,36818,19470,18839,21771,24009,Косино-Ухтомский
Бюджетные инвестиции на увеличение стоимости основных средств,NA,NA,577,NA,NA,NA,NA,NA,NA,NA,NA,Косино-Ухтомский
Общегосударственные вопросы,6659,"14790,2",16401,19040,NA,NA,21732,15502,14472,13751,16208,Косино-Ухтомский
Функционирование законодательных (представительных ) органов государственной власти и местного самоуправления,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Косино-Ухтомский
расходы на содержание работников органов местного самоуправления,NA,"10698,8",15173,14140,NA,NA,NA,NA,NA,NA,NA,Косино-Ухтомский
"Функционирование Правительства Российской Федерации, высших органов исполнительной власти субъектов Российской Федерации,  местных администраций",5958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Косино-Ухтомский
Национальная безопасность и правоохранительная деятельность,NA,32,115,98,NA,NA,NA,NA,NA,NA,NA,Косино-Ухтомский
Национальная экономика,NA,"179,8",241,168,NA,NA,829,NA,NA,NA,NA,Косино-Ухтомский
Другие вопросы в области национальной экономики,NA,"179,8",NA,NA,NA,NA,NA,NA,NA,NA,NA,Косино-Ухтомский
Образование,NA,2701,3043,5741,NA,NA,3275,NA,NA,NA,NA,Косино-Ухтомский
"Культура, кинематография и средства массовой информации",450,"1330,4",1319,1439,NA,NA,NA,NA,NA,NA,NA,Косино-Ухтомский
Культура,NA,NA,1319,NA,NA,NA,NA,NA,NA,NA,NA,Косино-Ухтомский
"Культура, кинематография",NA,NA,NA,NA,NA,NA,2143,3041,3022,5531,5597,Косино-Ухтомский
"Здравоохранение, физическая культура и спорт",NA,"1689,5",4248,11590,NA,NA,NA,NA,NA,NA,NA,Косино-Ухтомский
Физическая культура и спорт,NA,NA,4248,NA,NA,NA,8839,NA,NA,NA,NA,Косино-Ухтомский
Бюджетные инвестиции  (физическая культура и спорт) на увеличение стоимости основных средств,NA,NA,577,NA,NA,NA,NA,NA,NA,NA,NA,Косино-Ухтомский
Расходы на оплату труда и начисления на оплату труда  (физическая культура и спорт),NA,NA,1560,NA,NA,NA,NA,NA,NA,NA,NA,Косино-Ухтомский
Социальная политика,907,NA,NA,NA,NA,NA,NA,NA,775,1161,1198,Косино-Ухтомский
"Доходы местного бюджета, фактически исполненные, тысяча рублей",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Новогиреево
Всего,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Новогиреево
Налог на доходы физических лиц,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Новогиреево
Безвозмездные поступления,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Новогиреево
Безвозмездные поступления от других бюджетов бюджетной системы Российской Федерации,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Новогиреево
Дотации бюджетам бюджетной системы Российской Федерации,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Новогиреево
Субсидии бюджетам бюджетной системы Российской Федерации  (межбюджетные субсидии),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Новогиреево
Субвенции бюджетам   бюджетной системы Российской Федерации,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Новогиреево
Иные  межбюджетные трансферты,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Новогиреево
"Межбюджетные трансферты, передаваемые бюджетам для компенсации дополнительных расходов, возникших в результате решений, принятых органами власти другого уровня",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Новогиреево
Дотации от других бюджетов бюджетной системы Россйской Федерации,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Новогиреево
Субвенции от других бюджетов бюджетной системы Российской Федерации,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Новогиреево
Из общей величины доходов - собственные доходы,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Новогиреево
"Расходы местного бюджета, фактически исполненные, тысяча рублей",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Новогиреево
Всего,10040,"30352,6",45099,50559,47148,55234,34869,20657,20445,18899,21575,Новогиреево
Общегосударственные вопросы,6948,"19531,4",26321,28390,NA,NA,24039,16964,15638,14059,16874,Новогиреево
Функционирование законодательных (представительных ) органов государственной власти и местного самоуправления,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Новогиреево
расходы на содержание работников органов местного самоуправления,NA,"14441,8",16371,16194,NA,NA,NA,NA,NA,NA,NA,Новогиреево
"Функционирование Правительства Российской Федерации, высших органов исполнительной власти субъектов Российской Федерации,  местных администраций",6067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Новогиреево
Национальная безопасность и правоохранительная деятельность,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Новогиреево
